,Student ID,Username,Grade,Grade percent,Упражнение 1 1: Упражнение 1.1,Упражнение 1 2: Упражнение 1.2,Упражнение 1 3: Упражнение 1.3,Упражнение 1 4: Упражнение 1.4,Упражнение 1 (Avg),Упражнение 2 1: Упражнение 2.1,Упражнение 2 2: Упражнение 2.2,Упражнение 2 (Avg),Упражнение 3 1: Упражнение 3.1,Упражнение 3 2: Упражнение 3.2,Упражнение 3 3: Упражнение 3.3,Упражнение 3 (Avg),Упражнение 4 1: Упражнение 4.1,Упражнение 4 2: Упражнение 4.2,Упражнение 4 3: Упражнение 4.3,Упражнение 4 (Avg),Упражнение 5 1: Упражнение 5.1,Упражнение 5 2: Упражнение 5.2,Упражнение 5 (Avg),Рубежный контроль 1: Рубежное тестирование (попытка 1),Рубежный контроль 2: Рубежное тестирование (попытка 2),Рубежный контроль 3: Рубежное тестирование (ППА),Рубежный контроль 4: Рубежное тестирование (ППА2),Рубежный контроль 5: Рубежное тестирование (очно),Рубежный контроль (Avg),Упражнение 6.1 1: Упражнение 6.1 (Python),Упражнение 6.1 2: Упражнение 6.1 (Excel),Упражнение 6.1 (Avg),Упражнение 6.2,Упражнение 7,Упражнение 8,Упражнение 9,Упражнение 10,Зачет 1: Итоговый зачет,Зачет 2: Итоговый зачет (ППА),Зачет 3: Итоговый зачет (ППА2),Зачет 4: Итоговый зачет - очный,Зачет (Avg),Cohort Name,Enrollment Track,Verification Status,Certificate Eligible,Certificate Delivered,Certificate Type,Enrollment Status
996,3050094,User_996,0.29,29.0,1.0,1.0,1.0,1.0,0.06,1.0,0.9166666666666666,0.0574999999999999,0.5,1.0,1.0,0.05,1.0,1.0,1.0,0.06,1.0,1.0,0.06,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Not Available,Not Available,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Verified Группа по умолчанию,verified,Not ID Verified,N,N,,enrolled
997,3050091,User_997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Not Available,Not Available,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Verified Группа по умолчанию,verified,Not ID Verified,N,N,,enrolled
998,3050088,User_998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Not Available,Not Available,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Verified Группа по умолчанию,verified,Not ID Verified,N,N,,enrolled
999,3050081,User_999,0.05,5.0,1.0,0.6666666666666666,0.5,1.0,0.0474999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Not Available,Not Available,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Verified Группа по умолчанию,verified,Not ID Verified,N,N,,enrolled
1000,3050073,User_1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Not Available,Not Available,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Verified Группа по умолчанию,verified,Not ID Verified,N,N,,enrolled
1001,3050070,User_1001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Not Available,Not Available,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Verified Группа по умолчанию,verified,Not ID Verified,N,N,,enrolled
1002,3050068,User_1002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Not Available,Not Available,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Verified Группа по умолчанию,verified,Not ID Verified,N,N,,enrolled
1003,2736546,User_1003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Not Available,Not Available,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Verified Группа по умолчанию,verified,Not ID Verified,N,N,,enrolled
1004,3050065,User_1004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Not Available,Not Available,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Verified Группа по умолчанию,verified,Not ID Verified,N,N,,enrolled
1005,2683936,User_1005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Not Available,Not Available,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Verified Группа по умолчанию,verified,Not ID Verified,N,N,,enrolled
1006,3050059,User_1006,0.09,9.0,1.0,1.0,0.5,1.0,0.0525,0.875,0.0,0.02625,0.5,0.0,0.0,0.0099999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Not Available,Not Available,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Verified Группа по умолчанию,verified,Not ID Verified,N,N,,enrolled
1007,3050056,User_1007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Not Available,Not Available,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Verified Группа по умолчанию,verified,Not ID Verified,N,N,,enrolled
1008,2700564,User_1008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Not Available,Not Available,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Verified Группа по умолчанию,verified,Not ID Verified,N,N,,enrolled
1009,3022990,User_1009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Not Available,Not Available,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Verified Группа по умолчанию,verified,Not ID Verified,N,N,,enrolled
1010,3235148,User_1010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Not Available,Not Available,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Verified Группа по умолчанию,verified,Not ID Verified,N,N,,enrolled
1011,3050052,User_1011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Not Available,Not Available,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Verified Группа по умолчанию,verified,Not ID Verified,N,N,,enrolled
1012,3050049,User_1012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Not Available,Not Available,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Verified Группа по умолчанию,verified,Not ID Verified,N,N,,enrolled
1013,3050047,User_1013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Not Available,Not Available,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Verified Группа по умолчанию,verified,Not ID Verified,N,N,,enrolled
1014,3050044,User_1014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Not Available,Not Available,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Verified Группа по умолчанию,verified,Not ID Verified,N,N,,enrolled
1015,3022989,User_1015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Not Available,Not Available,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Verified Группа по умолчанию,verified,Not ID Verified,N,N,,enrolled
1016,3050040,User_1016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Not Available,Not Available,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Verified Группа по умолчанию,verified,Not ID Verified,N,N,,enrolled
1017,3050038,User_1017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Not Available,Not Available,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Verified Группа по умолчанию,verified,Not ID Verified,N,N,,enrolled
1018,1000696,User_1018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Not Available,Not Available,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Verified Группа по умолчанию,verified,Not ID Verified,N,N,,enrolled
1019,3050035,User_1019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Not Available,Not Available,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Verified Группа по умолчанию,verified,Not ID Verified,N,N,,enrolled
1020,3050031,User_1020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Not Available,Not Available,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Verified Группа по умолчанию,verified,Not ID Verified,N,N,,enrolled
1021,3022987,User_1021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Not Available,Not Available,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Verified Группа по умолчанию,verified,Not ID Verified,N,N,,enrolled
1022,3050028,User_1022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Not Available,Not Available,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Verified Группа по умолчанию,verified,Not ID Verified,N,N,,enrolled
1023,3050025,User_1023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Not Available,Not Available,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Verified Группа по умолчанию,verified,Not ID Verified,N,N,,enrolled
1024,3050021,User_1024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Not Available,Not Available,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Verified Группа по умолчанию,verified,Not ID Verified,N,N,,enrolled
1025,2700560,User_1025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Not Available,Not Available,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Verified Группа по умолчанию,verified,Not ID Verified,N,N,,enrolled
1026,3050017,User_1026,0.03,3.0,0.8333333333333334,0.3333333333333333,0.5,0.3333333333333333,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Not Available,Not Available,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Verified Группа по умолчанию,verified,Not ID Verified,N,N,,enrolled
1027,3050014,User_1027,0.28,28.000000000000004,1.0,1.0,1.0,1.0,0.06,1.0,0.4166666666666667,0.0425,1.0,1.0,1.0,0.06,1.0,1.0,1.0,0.06,1.0,1.0,0.06,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Not Available,Not Available,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Verified Группа по умолчанию,verified,Not ID Verified,N,N,,enrolled
1028,3050011,User_1028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Not Available,Not Available,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Verified Группа по умолчанию,verified,Not ID Verified,N,N,,enrolled
1029,3050008,User_1029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Not Available,Not Available,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Verified Группа по умолчанию,verified,Not ID Verified,N,N,,enrolled
1030,3022986,User_1030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Not Available,Not Available,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Verified Группа по умолчанию,verified,Not ID Verified,N,N,,enrolled
1031,3050005,User_1031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Not Available,Not Available,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Verified Группа по умолчанию,verified,Not ID Verified,N,N,,enrolled
1032,3049998,User_1032,0.06,6.0,1.0,1.0,1.0,1.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Not Available,Not Available,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Verified Группа по умолчанию,verified,Not ID Verified,N,N,,enrolled
1033,3049991,User_1033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Not Available,Not Available,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Verified Группа по умолчанию,verified,Not ID Verified,N,N,,enrolled
1034,460763,User_1034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Not Available,Not Available,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Verified Группа по умолчанию,verified,Not ID Verified,N,N,,enrolled
1035,3049988,User_1035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Not Available,Not Available,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Verified Группа по умолчанию,verified,Not ID Verified,N,N,,enrolled
1036,3049985,User_1036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Not Available,Not Available,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Verified Группа по умолчанию,verified,Not ID Verified,N,N,,enrolled
1037,3049982,User_1037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Not Available,Not Available,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Verified Группа по умолчанию,verified,Not ID Verified,N,N,,enrolled
1038,1534284,User_1038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Not Available,Not Available,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Verified Группа по умолчанию,verified,Not ID Verified,N,N,,enrolled
1039,2700552,User_1039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Not Available,Not Available,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Verified Группа по умолчанию,verified,Not ID Verified,N,N,,enrolled
1040,3049976,User_1040,0.19,19.0,1.0,1.0,1.0,1.0,0.06,1.0,1.0,0.06,1.0,1.0,0.0,0.0399999999999999,0.6666666666666666,0.6666666666666666,0.0,0.0266666666666666,0.0,0.0,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Not Available,Not Available,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Verified Группа по умолчанию,verified,Not ID Verified,N,N,,enrolled
1041,2744680,User_1041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Not Available,Not Available,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Verified Группа по умолчанию,verified,Not ID Verified,N,N,,enrolled
1042,3022984,User_1042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Not Available,Not Available,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Verified Группа по умолчанию,verified,Not ID Verified,N,N,,enrolled
1043,3049973,User_1043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Not Available,Not Available,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Verified Группа по умолчанию,verified,Not ID Verified,N,N,,enrolled
1044,3049970,User_1044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Not Available,Not Available,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Verified Группа по умолчанию,verified,Not ID Verified,N,N,,enrolled
1045,3049967,User_1045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Not Available,Not Available,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Verified Группа по умолчанию,verified,Not ID Verified,N,N,,enrolled
1046,3049964,User_1046,0.05,5.0,0.8333333333333334,1.0,0.5,1.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Not Available,Not Available,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Verified Группа по умолчанию,verified,Not ID Verified,N,N,,enrolled
1047,3049961,User_1047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Not Available,Not Available,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Verified Группа по умолчанию,verified,Not ID Verified,N,N,,enrolled
1048,3049956,User_1048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Not Available,Not Available,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Verified Группа по умолчанию,verified,Not ID Verified,N,N,,enrolled
1049,3049949,User_1049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Not Available,Not Available,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Verified Группа по умолчанию,verified,Not ID Verified,N,N,,enrolled
1050,3049946,User_1050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Not Available,Not Available,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Verified Группа по умолчанию,verified,Not ID Verified,N,N,,enrolled
1051,3050271,User_1051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Not Available,Not Available,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Verified Группа по умолчанию,verified,Not ID Verified,N,N,,enrolled
1052,1535129,User_1052,0.03,3.0,0.0,0.0,0.0,0.0,0.0,0.875,0.25,0.03375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Not Available,Not Available,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Verified Группа по умолчанию,verified,Not ID Verified,N,N,,enrolled
1053,3049943,User_1053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Not Available,Not Available,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Verified Группа по умолчанию,verified,Not ID Verified,N,N,,enrolled
1054,3049940,User_1054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Not Available,Not Available,0.0,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0.0,Verified Группа по умолчанию,verified,Not ID Verified,N,N,,enrolled
